shop,title,price,place,buy_num
3093,好利来官方旗舰店,新品好利来海盐玫瑰小酥可可零食糕点礼盒早餐曲奇饼干点心,29.00,北京,1502.0
3094,稻香村食品旗舰店,稻香村松塔125g榛子味好吃的特产小吃巧克力千层酥盒休闲零食,19.90,北京,943.0
3095,知味观官方旗舰店,知味观速冻艾草青团青粿 清明果粑粑三丁糯米糕点点心杭州特产4盒,72.00,未知,25.0
3096,无穷食品旗舰店,【满199减130现货】无穷酱卤鸭腿84g/1只麻辣大鸭腿休闲零食小吃,35.83,广东,2083.0
3098,稻香村食品旗舰店,稻香村X王者荣耀联名荣耀稻香走马灯定制礼盒年货大礼包春节礼品,218.00,北京,40.0
3099,小龙坎旗舰店,小龙坎方便火锅粉295gx2盒懒人宽粉条自煮自助网红宽粉自热小火锅,33.80,四川,6000.0
3100,知味观官方旗舰店,绿茶酥龙井酥 知味观杭州特产糕点 传统老字号甜点茶点心零食,26.50,未知,577.0
3101,岐秦食品专营店,凉皮速食秦圣擀面皮陕西宝鸡岐山特产西安名小吃面筋真空袋装包邮,27.98,陕西,30000.0
3102,乐奈旗舰店,乐奈网红零食大礼包整箱充饥夜宵女女生休闲散装小吃货一自选食品,49.90,江苏,5000.0
3103,科尔沁食品旗舰店,科尔沁酱卤牛腱子五香180g*3袋 酱卤牛肉酱卤牛腱子牛肉熟食真空,109.00,未知,313.0
3104,舜华鸭业官方旗舰店,舜华临武鸭湖南特产充氮酱板鸭小包装香辣鸭肉手撕板鸭吃货零食,59.80,未知,2474.0
3105,akoko烘焙旗舰店,AKOKO手工小花曲奇饼干礼盒装好吃的网红小零食280g铁盒抹茶原味,128.00,浙江,725.0
3106,蜀道香食品旗舰店,蜀道香牛肉干小零食四川特产辣熟食小吃麻辣香辣味牛肉袋装小包装,49.40,未知,4327.0
3107,柳全食品旗舰店,柳全柳州螺蛳粉268g*3正宗特产酸辣螺丝粉方便速食米线广西螺狮粉,31.90,广西,45000.0
3108,光合力量旗舰店,光合力量五香牛肉健身增肌即食代餐速食低熟食脂冷吃酱卤真空,54.90,山东,1795.0
3109,旺旺食品旗舰店,旺旺米果大礼盒935g礼包休闲零食小吃米果饼干旺仔组合装礼包*,78.80,湖南,829.0
3110,大龙燚旗舰店,大龙燚随身锅自热小火锅懒人即食方便速食网红麻辣火锅荤素四盒装,128.00,四川,3224.0
3111,沈大成旗舰店,【预售】沈大成芝士小方椰蓉酥上海特产青团艾草青团桂花糕清明果,89.90,上海,35000.0
3112,格力高官方旗舰店,休闲小零食小吃8盒礼包格力高百醇巧克力味夹心饼干棒条年货送礼,89.90,未知,8500.0
3113,松桂坊旗舰店,松桂坊湘西后腿腊肉正宗湖南农家特产自制烟熏肉香肠腊肠咸肉500g,65.00,湖南,1417.0
3114,牛浪汉旗舰店,牛浪汉麻辣牛肉干360g量贩装肉制品重庆特产四川零食店小吃牛浪汉,43.80,重庆,4632.0
3115,草原达尔沁旗舰店,草原达尔沁 内蒙古超硬风干牛肉干小肉段罐装行军粮手撕麻辣特产,85.00,未知,1244.0
3116,美珍香旗舰店,"美珍香迷你金钱烧烤猪肉200g零食小吃(非猪肉脯,手工铺制猪肉）",90.00,上海,1493.0
3117,凰巢食品旗舰店,自热小火锅自助自煮懒人即食速食网红重庆火锅4盒套装荤菜版一箱,33.90,重庆,10000.0
3118,廖记棒棒鸡旗舰店,廖记棒棒鸡辣私房凉拌菜【夫妻肺片X2份】特色牛肉凉菜小吃1200g,110.00,未知,1065.0
3119,盛源来食品专营店,韩国正宗进口三养火鸡面超辣变态辣方便面爆辣速食泡面特辣干拌面,21.90,未知,10000.0
3120,慕滋食品旗舰店,慕滋猫山王榴莲饼一整箱酥新鲜糕点特产网红看剧零食小吃充饥夜宵,39.80,上海,40000.0
3121,北京稻香村旗舰店,三禾北京稻香村手工传统糕点礼盒大礼包京八件特产零食送礼品,139.00,北京,1286.0
3122,易雅食品专营店,ROYCE巧克力薯片日本进口零食北海道休闲零食 送女友生巧克力薯片,76.80,上海,557.0
3123,廖记棒棒鸡旗舰店,廖记棒棒鸡 特色小吃零食口水鸡凉拌菜 麻辣鲜香棒棒鸡920g锁鲜装,89.70,未知,1160.0
3124,飞旺旗舰店,湖北可发货湖南飞旺辣条大礼包儿时麻辣零食小吃怀旧休闲臭干子,89.90,湖南,7000.0
3125,老街口旗舰店,老街口-红糖烧饼400gx2袋 梅干菜扣肉金华酥饼糕点心黄山特产小吃,29.90,浙江,446.0
3126,天猫国际进口超市国内现货,红帽子紫色零食曲奇红帽子饼干零食小吃喜饼生日礼物伴手礼盒,80.00,未知,36.0
3127,麦吉士食品旗舰店,麦吉士_蜜方鲜蛋糕孕妇营养早餐纯鸡蛋小面包糕点点心零食品整箱,49.80,未知,65000.0
3128,阿宽旗舰店,阿宽红油面皮甜水面火鸡面拌面泡面重庆小面方便速食食品组合20袋,109.90,四川,612.0
3129,元和恒泰食品专营,小龙坎自煮火锅自热小火锅沸物懒人速食网红食品即食自助方便吃的,39.90,北京,2594.0
3130,舌尖王国食品专营店,卫龙辣条网红零食大礼包整箱大小面筋魔芋爽食品旗舰店混合亲嘴烧,39.90,未知,2667.0
3131,川明食品专营店,阿宽红油面皮10袋四川拌面宽面酸辣凉皮白家啊宽方便面速食整箱装,36.90,四川,10000.0
3132,沈大成旗舰店,上海特产沈大成糕点酥饼秋收礼盒酥饼礼品糕点点心小吃零食大礼包,69.00,上海,112.0
3133,广州酒家旗舰店,广州酒家 核桃酥220g广式饼酥盒装零食办公室下午茶点心伴手礼,29.00,广东,194.0
3134,嘉华食品旗舰店,嘉华鲜花饼蛋黄酥礼袋鲜花饼云南特产零食小吃早餐饼干传统糕点心,39.90,云南,3141.0
3135,天猫超市,【张飞_什锦牛肉500g】四川成都特产牛肉干零食大礼包散装1斤装,118.00,上海,668.0
3136,天猫超市,【淘】百草味水果干组合200g 芒果草莓干果脯蜜饯网红零食组合,29.90,上海,2791.0
3137,天猫超市,嘉士利 原味早餐饼干800g整箱吃货零食饱腹代餐食品糕点小吃礼盒,22.80,上海,8000.0
3138,天猫超市,印尼进口丽芝士nabati纳宝帝奶酪威化饼干200g*4盒装休闲零食,39.90,上海,984.0
3139,天猫超市,自嗨锅自热煲仔饭4桶装菌菇牛肉&广式香肠&川味腊肠&雪菜扣肉,69.90,上海,2410.0
3140,三只松鼠旗舰店,满减【三只松鼠_香酥小黄鱼96g】零食特产小鱼干即食小鱼干香辣味,24.90,安徽,20000.0
3141,三只松鼠旗舰店,满减【三只松鼠_玉米片140g】零食特产膨化即食杂粮椒盐/香辣味,26.50,安徽,1104.0
3142,良品铺子旗舰店,【三养-火鸡面5袋装】韩国进口零食方便面食品速食干拌面泡面,28.90,广东,90000.0
3143,良品铺子旗舰店,【良品铺子-鸡蛋干238g】辣味豆干小吃零食休闲食品小包装满减,26.90,广东,20000.0
3144,百草味旗舰店,【百草味-手磨豆干200gx2袋】手撕豆腐干素食小吃小包装零食,19.90,浙江,1661.0
3145,百草味旗舰店,【百草味-草莓干100gx2袋】水果脯烘培用蜜饯休闲网红小吃零食品,25.90,浙江,15000.0
3146,稻香村食品旗舰店,稻香村糕点礼盒1060g京八件送休闲零食品礼传统点心长大了的零食,69.00,北京,55.0
3147,稻香村食品旗舰店,稻香村特产小吃糕点点心礼盒桃酥880g传统糕点礼盒送礼礼盒,68.00,北京,106.0
3148,知味观官方旗舰店,知味观叫花鸡荷叶包邮扒鸡杭州特产小吃手撕鸡肉烤鸡即食真空熟食,37.90,未知,955.0
3149,知味观官方旗舰店,满减【知味观艾草青团】芒果蛋黄肉松青团子杭州特产糕点零食麻薯,21.00,未知,606.0
3150,kidsland官方旗舰店,凯知乐 森贝儿家族仿真公仔玩偶女孩过家家玩具巧克力兔家族礼物,148.00,北京,172.0
3151,盛源来食品专营店,三养火鸡面超辣变态辣方便面正宗韩国进口速食干拌面韩式爆辣10包,45.90,未知,2359.0
3152,日食记旗舰店,日食记开阳葱油酱120gX2瓶拌面酱调料酱包不含面葱油饼拌饭酱,38.00,上海,4197.0
3153,骄子牧场旗舰店,骄子牧场内蒙古特产超风干手撕牛肉干小零食香辣味散装小吃熟食,69.90,未知,2334.0
3154,盛源来食品专营店,韩国进口方便面农心辛拉面泡面辛辣味香菇牛肉面煮面速食品5袋装,24.90,未知,4197.0
3156,媛家酱旗舰店,媛娘娘咸蛋黄火鸡面组合装2大包（10小袋）芝士方便面干拌面宿舍,54.60,山东,7000.0
3157,四川巴蜀传奇食品专营店,四川特产老开元正宗绵阳米粉10袋方便牛肉粉丝干王俊凯中餐厅同款,116.80,未知,999.0
3158,肖三婆旗舰店,肖三婆麻辣兔腿160g 四川特产兔肉零食网红小吃兔头手撕兔冷吃兔,29.90,四川,8500.0
3159,来伊份官方旗舰店,来伊份多味花生豆186gx2袋装香辣裹衣花生米下酒菜休闲零食炒货,17.90,上海,684.0
3160,日食记旗舰店,日食记开阳葱油酱5袋装拌面酱调料酱包葱油拌面拌面酱不含面下饭,76.90,上海,806.0
3161,沈大成旗舰店,上海特产沈大成夏长礼盒老字号蝴碟酥6味西点西式糕点点心小吃,69.00,上海,112.0
3162,盼盼食品官方旗舰店,盼盼蛋黄派2500g整箱早餐口袋小面包糕点心休闲零食营养食品散装,54.90,未知,383.0
3163,丝皇食品专营店,螺霸王螺蛳粉280G*6包礼盒装整箱 正宗广西柳州螺狮粉酸辣螺丝粉,69.90,广西,4011.0
3164,唐饼家旗舰店,唐饼家蛋黄酥80gX12只礼盒装上海特产手工糕点零食早餐点心顺丰,168.00,上海,1093.0
3165,海玉食品旗舰店,海玉石头饼2KG整箱 山西特产粗粮饼干老饼坊手工石子馍零食品包邮,28.80,山西,5000.0
3166,廖记棒棒鸡旗舰店,廖记棒棒鸡【红油兔丁】四川特产私房菜凉拌菜川菜小吃零食480g,49.90,未知,1170.0
3167,嘉华食品旗舰店,嘉华鲜花饼桂花栗子酥礼盒云南特产传统糕点心零食小吃桂花糕早餐,68.00,云南,1544.0
3168,沈大成旗舰店,老字号沈大成上海特产桂花糯米藕 桂花糖藕 蜜汁糯米莲藕 3个装,49.00,上海,294.0
3169,颖刚食品专营店,【顺丰】嘉华鲜花饼现烤玫瑰饼500g经典礼盒云南特产昆明糕点零食,38.00,云南,1299.0
3170,港荣食品旗舰店,港荣蓝莓蒸蛋糕晚上解饿零食小吃休闲食品充饥夜宵面包整箱早点餐,37.90,广东,3245.0
3171,萨耶甜食品专营店,进口零食大礼包一箱整充饥夜宵送女生吃货网红小吃休闲食品组合装,109.00,未知,1263.0
3172,猫诚旗舰店,ABD吐司面包1kg乳酸菌面包整箱夹心面包蛋糕三明治早餐代餐零食品,28.80,上海,395.0
3173,无穷食品旗舰店,【满199减130现货】无穷爱辣鸡爪50g/4小包广东特产耐吃休闲零食,30.28,广东,2658.0
3174,佐祥食品专营店,日本进口零食品三立抹茶/黑巧/白巧克力夹心饼干网红早餐曲奇3盒,37.80,上海,1553.0
3175,香客食品专营店,黄胜记猪肉脯128gX5袋厦门特产牛肉干牛肉粒猪肉粉松肉干零食小吃,42.80,福建,1492.0
3176,霸蛮食品旗舰店,霸蛮私房凉拌粉3盒湖南常德湘西米粉长沙速食袋装早餐特产米线,44.90,湖南,3106.0
3177,霸蛮食品旗舰店,霸蛮田头菇炖老鸡汤粉3盒NFC原汤纯鸡汤湖南常德湘西米粉长沙速食,48.00,湖南,1913.0
3178,廖记棒棒鸡旗舰店,廖记棒棒鸡香辣牛肚特产卤味零食小吃锁鲜装 麻辣卤味零食 300G,64.90,未知,943.0
3179,美珍香旗舰店,美珍香香酥猪肉松120g儿童老人面包寿司拌粥营养健康新加坡特产,43.20,上海,1409.0
3180,老鲜生旗舰店,老鲜生鱿鱼丝500g手撕鱿鱼条干货零食小吃休闲即食品大包散装海鲜,17.50,辽宁,15000.0
3181,康美农庄旗舰店,甘肃兰州拉面清真牛肉拉面4盒装牛肉面速食调料汤料面条辣椒包,39.80,甘肃,8000.0
3182,博宇食品专营店,思乡山手撕大辣片湖南麻辣网红零食辣条小吃儿时怀旧豆皮特产豆干,19.80,湖南,20000.0
3183,休闲农场康尔福专卖店,休闲农场三明治蒸蛋糕营养早餐夹心网红零食品整箱小面包小吃点心,25.80,未知,20000.0
3184,水军旗舰店,水军锅巴零食大礼包手工海鲜蟹香蛋黄糯米锅巴小包装550g礼盒装,49.90,江苏,3824.0
3185,吉香居食品旗舰店,吉香居大头菜香辣麻辣味下饭榨菜开味咸菜泡菜组合装80g*20袋,42.80,未知,606.0
3186,好巴食旗舰店,好巴食豆腐干香辣豆干小包装散装麻辣小零食小吃网红休闲食品整箱,29.80,四川,7500.0
3187,猫诚旗舰店,劲仔厚豆干1kg整盒装湖南特产零食品小吃麻辣豆腐干小包装40包,39.80,安徽,874.0
3188,天猫超市,科尔沁超干 风干牛肉干350g原味内蒙特产特色休闲食品,154.00,上海,289.0
3189,天猫超市,a1爱逸云蛋糕早餐鸡蛋面包整箱600g原味糕点网红休闲零食礼盒蛋糕,39.90,上海,881.0
3190,天猫超市,奥利奥十全食美大礼包超值10盒装网红高人气礼盒767g休闲零食饼干,49.90,上海,6500.0
3191,天猫超市,中国台湾进口老杨咸蛋黄方块酥性饼干230g*2粗粮特产糕点休闲零食,58.90,上海,965.0
3192,天猫超市,荷美尔Spam世棒午餐肉罐头清淡味198g猪肉火腿罐头肉营养军工正品,26.80,上海,8000.0
3193,三只松鼠旗舰店,【三只松鼠_牛肉片100g】休闲零食小吃内蒙古手撕风干大片牛肉干,21.90,安徽,15000.0
3194,三只松鼠旗舰店,满减【三只松鼠_薄脆饼干308g】办公室休闲食品早餐代餐零食小吃,23.00,安徽,20000.0
3195,良品铺子旗舰店,【良品铺子-香卤铁蛋128g】鹌鹑蛋小吃零食休闲食品满减,23.90,广东,65000.0
3196,良品铺子旗舰店,新品【良品铺子-脆冬枣量贩装400gx1箱】香酥脆枣零食无核红枣,49.90,广东,2531.0
3197,百草味旗舰店,满减【百草味-芒果干】休闲网红小吃水果干 干果蜜饯果脯吃的零食,29.70,浙江,65000.0
3198,百草味旗舰店,【百草味-精制猪肉脯155g】零食小吃靖江肉干肉片 网红休闲食品,23.90,浙江,20000.0
3199,稻香村食品旗舰店,稻香村220g*2糕点散装糕点开口笑咪咪好吃的特产零食芝麻笑口枣,21.90,北京,1042.0
3200,稻香村食品旗舰店,稻香村稻香锦礼1235g传统小吃点心礼盒糕点点心礼盒传统特产,79.90,北京,185.0
3201,沈大成旗舰店,上海特产小吃老字号沈大成 绿豆糕 点心 绿豆糕老式豆沙馅绿豆饼,13.80,上海,1965.0
3202,顶诺食品旗舰店,顶诺披萨5份成品6英寸匹萨速冻披萨饼即食比萨烘焙 加热即食,79.00,浙江,718.0
3203,小龙坎旗舰店,小龙坎方便火锅番茄牛腩懒人自热自煮自助不辣火锅网红速食小火锅,39.80,四川,4518.0
3204,研盛食品专营店,印尼进口多力多滋玉米片超浓芝士味超大包膨化追剧零食大礼包薯片,29.90,上海,796.0
3205,映小盒旗舰店,映小盒网红奶油盒子蛋糕千层生日铁盒罐子小甜品慕斯豆乳糕点零食,39.90,福建,15000.0
3206,壹百分玩具专营店,迪士尼儿童玩具女孩4-6岁7女童小学生日礼物3小玲5公主8益智9一10,99.00,未知,352.0
3207,柳江人家旗舰店,柳江人家柳州麻辣螺蛳粉330g*3包广西螺狮粉方便面速食包邮螺丝粉,34.80,广西,15000.0
3208,诚正合力食品专营店,吉香居暴下饭菜牛肉酱250g*3瓶 爆香菇竹笋拌饭甜香四川剁辣椒酱,29.90,未知,9500.0
3209,廖记棒棒鸡旗舰店,廖记棒棒鸡全家福套餐麻辣四川成都零食抖音同款零食大礼包2480G,219.00,未知,534.0
3210,马中才旗舰店,(预售)多腐竹款水煮380g×3袋螺蛳粉先生马中才旗舰店,39.90,广西,6500.0
3211,无穷食品旗舰店,【无穷卤味零食大礼包】盐焗鸡翅鸡爪鸡腿肉整箱休闲零食小吃熟食,79.80,广东,1162.0
3212,广州酒家旗舰店,广州酒家 荣华富贵广东手信多口味饼酥糕点腊味零食节日送礼礼盒,238.00,广东,21.0
3213,知识花园旗舰店,儿童厨房玩具套装宝宝可做饭煮饭过家家女童小孩仿真厨具男孩女孩,79.90,广东,4143.0
3214,沈大成旗舰店,上海特产 沈大成桂花酥饼玫瑰花酥饼 二口味鲜花饼 春天的味道,19.90,上海,342.0
3215,张飞旗舰店,【招牌_张飞牛肉225g】四川成都特产五香卤牛肉酱牛肉熟食零食,49.90,四川,2509.0
3216,莫小仙旗舰店,莫小仙麻辣牛肉火锅22°辣牛油网红方便速食自热自煮懒人小火锅,33.90,四川,15000.0
3217,浅茶家旗舰店,浅茶乳酪夹心芝士面包甜品饼干手工糕点甜点抹茶网红零食蛋糕早餐,29.80,山东,3428.0
3218,天猫国际进口超市国内现货,叮叮脆蜂蜜芥末味面包干75g韩国进口曲奇咸味饼干网红零食品小吃,15.90,未知,71.0
3219,科尔沁食品旗舰店,牛肉干 科尔沁手撕风干牛肉干 休闲零食内蒙特产手撕牛肉熟食制品,79.00,未知,899.0
3220,宝吉鼎旗舰店,6只整箱德州五香扒鸡山东特产旗舰店卤味熟食小吃肉正宗烧鸡整只,116.00,山东,1497.0
3221,浅茶家旗舰店,浅茶家麻薯曲奇饼干甜品礼盒装手工抹茶芝士小蛋糕好吃的网红零食,37.00,山东,3997.0
3222,莫轩旗舰店,莫轩马卡龙甜点糕点铁盒巧克力生日情人节礼物马卡龙礼盒包顺丰,159.00,北京,277.0
3223,猫趣食品专营店,进口包邮韩国三养超辣火鸡面140g*5袋装网红方便面拌面泡面条食品,19.90,广东,95000.0
3224,博宇食品专营店,湖南特产豆干平江香干传统辣味小吃香辣麻辣休闲零食辣片干子酱干,24.80,湖南,3913.0
3225,遥蓝旗舰店,儿童过家家厨房男女孩玩具仿真套装可做饭厨具宝宝煮饭迷你电饭煲,59.00,广东,3135.0
3226,统一官方旗舰店,统一方便面巧面馆袋面24袋整箱老坛酸菜泡椒麻辣藤椒红烧多口味,60.00,四川,180.0
3227,papatonk食品旗舰店,啪啪通虾片papatonk进口虾条印尼特产巴厘岛网红零食小吃货 3大包,35.80,未知,4331.0
3228,猫诚旗舰店,贝夫吐司蒸米糕手撕面包早餐整箱蛋糕休闲零食办公室糕点食品,29.90,福建,101.0
3229,橙子快跑旗舰店,【橙子快跑】抹茶全麦面包 粗粮杂粮饱腹健身代餐欧包600g,39.90,江苏,2069.0
3230,黄老五食品旗舰店,【黄老五爆款花生酥516g】四川特产花生糖酥糖非散装休闲零食小吃,36.90,未知,3207.0
3231,德辉食品旗舰店,【德辉红糖酥饼】金华梅干菜扣肉酥饼黄山烧饼糕点心网红零食小吃,34.90,浙江,20000.0
3232,杏花楼食品旗舰店,杏花楼中华老字号酱鸭卤味肉类制品真空包装即食熟食小吃400g,39.00,上海,2633.0
3233,柳之味食品旗舰店,广西螺蛳粉柳州柳之味冲泡螺丝粉正宗包邮速食酸辣粉粉丝米线特产,20.90,未知,75000.0
3234,广西浩丰食品专营店,好欢螺螺蛳粉400g*5袋装 广西柳州特产螺丝粉螺狮粉包邮,74.50,未知,2406.0
3235,好想你官方旗舰店,满减【好想你_早餐组合】早餐饱腹营养代餐西式速食糕点食品,100.00,未知,53.0
3236,棘品庄园食品专营店,吴佳米粉米线粉丝鸡肉牛肉酱拌米粉新疆特色炒米粉辣方便速食袋装,160.00,未知,1122.0
3237,五芳斋官方旗舰店,五芳斋八宝饭390g/碗特产小吃甜糯米饭豆沙速食方便米饭年货食品,19.90,未知,8500.0
3238,荔园食品旗舰店,荔园咸鸭蛋黄酥6枚8枚雪媚娘紫薯红豆零食糕点心小吃礼盒面包麻薯,34.90,广西,30000.0
3239,聪明小熊旗舰店,香港珍妮曲奇聪明小熊饼干八味果仁手工曲奇460g礼盒装进口零食品,189.60,广东,270.0
3240,天猫超市,有成斋蛋黄酥12枚720g红豆紫薯双拼蛋黄酥雪媚娘麻薯网红糕点礼盒,59.90,上海,15000.0
3241,天猫超市,台湾进口77牌松塔巧克力千层酥进口饼干糕点12粒办公室零食,17.80,上海,7500.0
3242,天猫超市,阿尔卑斯棒棒糖80支抖音同款超长网红喜糖果儿童零食混合条装散装,39.90,上海,1844.0
3243,天猫超市,幸福人家咸蛋黄面包整箱800g营养早餐口袋吐司手撕面包网红糕点心,44.90,上海,1050.0
3244,天猫超市,自嗨锅方便速食自热牛肉特产粉丝汤72g*6桶懒人即食小火锅,59.90,上海,6500.0
3245,三只松鼠旗舰店,【三只松鼠_坚果大礼包2536g/14袋】零食每日坚果送礼高档礼盒,238.00,安徽,703.0
3246,三只松鼠旗舰店,满减【三只松鼠_七千里臭豆腐120g】零食特产麻辣小吃豆腐干条片,24.90,安徽,15000.0
3247,良品铺子旗舰店,【良品铺子-三明治鱼板烧120g】鱼豆腐小零食袋装休闲小吃满减,32.90,广东,7000.0
3248,良品铺子旗舰店,【良品铺子-鳕鱼鱼籽丸102g】即食鱼丸零食小吃休闲食品满减,29.90,广东,6500.0
3249,百草味旗舰店,满减【百草味-奥尔良风味烤肠168g】火腿肠小零食网红香肠子弹肠,35.70,浙江,15000.0
3250,百草味旗舰店,满减【百草味-鸭脖子】麻辣休闲食品鸭肉类零食卤味熟食小吃,29.70,浙江,50000.0
3251,稻香村食品旗舰店,【满减】稻香村-蜜麻花260G特产零食休闲食品稻香村传统糕点,20.00,北京,909.0
3252,稻香村食品旗舰店,稻香村手撕面包840g好吃的早餐蛋糕点心面包食品软小面包零食整箱,33.90,北京,264.0
3253,沈大成旗舰店,上海特产老字号糕点礼盒装沈大成点心零食春小吃大礼包绿豆糕酥饼,135.00,上海,66.0
3254,沈大成旗舰店,沈大成上海辣肉面礼盒速食方便面拉面冷面凉面汤面老字号上海特产,29.90,上海,708.0
3255,浅茶家旗舰店,浅茶家曲奇饼干零食大礼包礼盒装情话手工高颜值甜品送礼网红礼物,49.80,山东,865.0
3256,dgi食品旗舰店,控能鸡胸肉肠健身代餐即食高蛋白低脂卡热量早餐0零食品火腿香肠,29.90,上海,3046.0
3257,自嗨锅旗舰店,自嗨锅 自热小火锅番茄牛腩火锅自助懒人方便速食即食网红小火锅,35.80,上海,1026.0
3258,kingwuu旗舰店,精武麻辣味鸭脖子500g整箱香甜辣风干整根休闲卤味零食小吃大礼包,39.80,湖北,2876.0
3259,乐奈旗舰店,乐奈混合装网红零食大礼包整箱礼盒装蔓越莓曲奇饼干食品休闲小吃,99.90,上海,624.0
3260,天猫国际进口超市国内现货,【直营】瑞典原装进口 OLW 芝士趣享条 160g*2玉米膨化零食下午茶,55.00,未知,11.0
3261,牛小苗旗舰店,湖南特产泡泡豆干320g传统手工制作麻辣小吃豆制品辣味零食豆腐皮,25.60,湖南,3255.0
3262,小龙坎旗舰店,小龙坎麻辣牛杂懒人自热自助小火锅自煮重庆网红方便即食荤菜版肉,39.80,四川,6500.0
3263,老李旗舰店,温州特产老李食品五香卤味大鸡腿即食熟食正宗乡巴佬鸡腿零食整箱,96.50,浙江,1176.0
3264,肖三婆旗舰店,肖三婆全兔年货礼盒四川特产冷吃兔兔头网红小吃春节送礼品大礼包,178.00,四川,145.0
3265,棒棒娃旗舰店,棒棒娃手撕风干125gx2牛肉干麻辣五香四川特产小吃零食小包装熟食,79.90,四川,1793.0
3266,莫小仙旗舰店,莫小仙网红22°辣牛油重庆麻辣火锅即食懒人方便携自热自煮小火锅,19.90,四川,250000.0
3267,白家陈记旗舰店,【白家陈记_酸辣粉米线大礼包2403g/9袋】螺蛳粉红油甜水面皮组合,148.00,四川,589.0
3269,泰和食品旗舰店,泰和俄罗斯大列巴新疆特产坚果核桃营养早餐黑麦全麦代餐面包包邮,28.00,陕西,2101.0
3270,其妙旗舰店,其妙蛋黄酥早餐面包整箱雪媚娘麻薯糯米糍好吃的零食小吃休闲食品,29.80,福建,110.0
3271,吉香居食品旗舰店,吉香居暴下饭甜辣味250g*2瓶拌饭拌面酱辣椒酱下饭酱菜牛肉酱,24.80,未知,1468.0
3272,zc振城旗舰店,【振城官方旗舰店】盐焗鸡脚梅州小吃香辣卤味客家特产小零食鸡爪,48.00,广东,3210.0
3274,盼盼食品官方旗舰店,盼盼大礼包零食送礼休闲办公室下午茶小吃年货合家欢礼盒1490g,79.90,未知,57.0
3276,廖记棒棒鸡旗舰店,廖记棒棒鸡【香辣兔头】四川成都特色卤味小吃休闲零食锁鲜装200g,89.90,未知,967.0
3277,秋林里道斯旗舰店,【薇娅推荐】 秋林里道斯 哈尔滨风干肠250g东北特产正宗,69.00,未知,1127.0
3278,keep食品旗舰店,Keep3秒即食酸辣粉6桶装魔芋饱腹代餐加餐方便面速食桶装粉丝健身,76.00,上海,1580.0
3279,广西浩丰食品专营店,好欢螺螺蛳粉300克五包装广西柳州特产螺狮粉螺师粉方便酸辣包邮,64.50,未知,6000.0
3280,兔小冷旗舰店,兔小冷四川成都特产双流老妈兔头另售麻辣冷吃兔自贡兔腿兔肉即食,29.99,四川,7500.0
3281,友美食品专营店,白象汤好喝方便面整箱24袋辣牛肉招牌香辣猪骨老母鸡汤面网红速食,54.90,河南,2734.0
3282,天猫国际进口超市国内现货,【直营】印尼进口GEMEZ网红小鸡面干脆面烧烤鸡肉味30g*24袋2盒装,119.80,未知,99.0
3283,乾牛食品专营店,俄罗斯进口双山提拉米苏千层蛋糕500g早餐点心零食品面包甜品糕点,28.90,未知,35000.0
3284,口水哥旗舰店,【顺丰包邮】口水哥螺蛳粉柳州特产方便螺丝粉酸辣 300g*3袋 包邮,32.80,广西,40000.0
3285,百事集团官方旗舰店,乐事大波浪薯片奇多零食大礼包682g 15包网红小吃薯片炒饭,71.90,未知,2338.0
3286,世瑞食品专营店,嘿人部落关东煮速食即食酸辣粉方便面麻辣烫网红懒人夜宵丸子冲泡,59.80,山东,3039.0
3287,肖三婆旗舰店,肖三婆麻辣掌中宝鸡脆骨150g鸡翅鸡腿无骨鸡爪零食小吃休闲食品,29.80,四川,1025.0
3288,食尚物语食品专营店,友臣肉松饼2.5斤整箱早餐小面包蛋糕点好吃不贵的充饥夜宵小零食,33.80,未知,674.0
3289,猫诚旗舰店,海欣即食关东煮丸子网红懒人小火锅麻辣烫速食品便携家用小火锅,39.60,安徽,505.0
3290,百事集团官方旗舰店,乐事大波浪薯片炒饭休闲食品小吃零食大礼包135g*6包,73.50,未知,933.0
3291,无穷食品旗舰店,无穷农场爱辣鸡蛋400g盐焗香卤蛋即食早餐非乡巴佬美味熟食零食,39.80,广东,1975.0
3292,伟易达官方旗舰店,伟易达厨房购物车玩具女孩儿童迷你仿厨具套装娃娃过家家推车礼物,439.00,未知,210.0
3293,天猫超市,良品铺子牛轧奶芙120g网红糕点小零食沙琪玛牛轧糖雪花酥食品小吃,18.90,上海,15000.0
3294,天猫超市,菲律宾进口道吉草7D芒果干70g/包办公室零食果水果干小吃休闲零食,15.80,上海,785.0
3295,天猫超市,荷美尔Spam世棒午餐肉罐头清淡味340g即食猪肉火腿火锅下饭菜速食,40.00,上海,5500.0
3296,天猫超市,柳江人家柳州螺蛳粉350g*4袋螺狮粉广西正宗特产速食酸辣螺丝粉,51.60,上海,8000.0
3297,天猫超市,百草味坚果大礼包1538g/9袋每日坚果零食春节干果送礼盒,118.00,上海,2543.0
3298,三只松鼠旗舰店,【三只松鼠_牛百叶100g】休闲零食即食小吃川香麻辣味卤味牛百叶,23.90,安徽,3164.0
3299,三只松鼠旗舰店,【三只松鼠_奥尔良味小鸡腿160g】鸡肉零食小吃特产熟食烧鸡食品,21.90,安徽,20000.0
3300,良品铺子旗舰店,【良品铺子-猪肉脯200g】零食小吃肉干网红休闲食品,25.90,广东,75000.0
